customer_id,tipo_identificacion,identificacion,nombre,apellido,fecha_nacimiento,email,telefono,direccion,fecha_creacion,estado_cliente
Cus142,RUC,1751278068001,Juan,Torres,27/08/1958,juan.torres142@testmail.com,0948567868,"Av. Colón N8296 y Loja, Cuenca",11/02/2023 12:00:00,INACTIVO
Cus143,CEDULA,1751183607,Sofía,Gómez,08/09/1956,sofia.gomez143@testmail.com,0970554565,"Av. 6 de Diciembre N4571 y Mariana de Jesús, Quito",12/05/2024 12:00:00,INACTIVO
Cus144,CEDULA,1725094138,Luis,Torres,07/10/1935,luis.torres144@testmail.com,0925814010,"Av. 6 de Diciembre N9555 y Colón, Quito",19/04/2024 12:00:00,INACTIVO
Cus145,PASAPORTE,0YDKLY9X,Sofía,Pérez,08/11/1939,sofia.perez145@testmail.com,0906355197,"Av. Colón N3219 y Loja, Cuenca",25/08/2023 12:00:00,INACTIVO
Cus146,RUC,1742476821001,Luis,Ramírez,04/04/1966,luis.ramirez146@testmail.com,0945972205,"Av. Amazonas N1506 y Colón, Manta",21/06/2023 12:00:00,INACTIVO
Cus147,CEDULA,1729677763,Juan,Pérez,09/03/1991,juan.perez147@testmail.com,0920297637,"Calle Sucre N5788 y Mariana de Jesús, Cuenca",22/01/2023 12:00:00,INACTIVO
Cus148,PASAPORTE,YV49QDO3,Lucía,Martínez,15/07/1981,lucia.martinez148@testmail.com,0922938629,"Av. 6 de Diciembre N9682 y Sucre, Guayaquil",06/12/2024 12:00:00,ACTIVO
Cus149,PASAPORTE,QEMDC5L0,Lucía,Ramírez,21/12/1988,lucia.ramirez149@testmail.com,0971389477,"Av. 9 de Octubre N5006 y Mariana de Jesús, Quito",25/07/2024 12:00:00,ACTIVO
Cus150,RUC,1714112362001,Lucía,Martínez,07/06/1968,lucia.martinez150@testmail.com,0928506967,"Av. Colón N6608 y Naciones Unidas, Cuenca",28/07/2024 12:00:00,ACTIVO
Cus151,CEDULA,1750375014,Lucía,Martínez,02/01/1955,lucia.martinez151@testmail.com,0955704787,"Av. 6 de Diciembre N3903 y Patria, Manta",22/06/2023 12:00:00,INACTIVO
Cus152,PASAPORTE,R3SPFOH2,Carlos,Mora,19/02/1999,carlos.mora152@testmail.com,0954717741,"Calle Bolívar N8094 y Loja, Cuenca",01/10/2024 12:00:00,ACTIVO
Cus153,CEDULA,1756008049,Luis,Vera,20/09/1970,luis.vera153@testmail.com,0958351006,"Calle Sucre N7415 y Naciones Unidas, Manta",22/03/2024 12:00:00,INACTIVO
Cus154,PASAPORTE,HB3QGDFJ,Juan,López,20/11/1987,juan.lopez154@testmail.com,0928133094,"Av. Naciones Unidas N2062 y Naciones Unidas, Ambato",26/06/2023 12:00:00,INACTIVO
Cus155,PASAPORTE,QK5GPAF7,Juan,Mora,19/08/1950,juan.mora155@testmail.com,0958618942,"Av. Amazonas N2565 y Loja, Cuenca",25/12/2023 12:00:00,INACTIVO
Cus156,PASAPORTE,1F92P2FA,Lucía,Torres,02/04/1982,lucia.torres156@testmail.com,0948030251,"Av. Shyris N1993 y Sucre, Manta",21/11/2024 12:00:00,ACTIVO
Cus157,PASAPORTE,QGAXKKTY,María,Ramírez,28/11/1950,maria.ramirez157@testmail.com,0913835146,"Av. Naciones Unidas N4861 y Mariana de Jesús, Manta",13/05/2023 12:00:00,INACTIVO
Cus158,PASAPORTE,Y02LKZQG,Pedro,Ramírez,17/03/1952,pedro.ramirez158@testmail.com,0934867370,"Av. Colón N9877 y Colón, Manta",03/01/2023 12:00:00,INACTIVO
Cus159,RUC,1716417223001,Pedro,Gómez,30/06/1960,pedro.gomez159@testmail.com,0914588501,"Av. 9 de Octubre N9689 y Patria, Ambato",13/12/2023 12:00:00,INACTIVO
Cus160,CEDULA,1716390016,Juan,Gómez,18/05/2003,juan.gomez160@testmail.com,0939488340,"Av. Naciones Unidas N7037 y Naciones Unidas, Quito",18/12/2024 12:00:00,ACTIVO
Cus161,CEDULA,1747034500,Lucía,Mora,29/03/1959,lucia.mora161@testmail.com,0982024469,"Av. República N7819 y 10 de Agosto, Cuenca",07/01/2024 12:00:00,INACTIVO
Cus162,RUC,1748304217001,Carlos,Torres,22/07/1971,carlos.torres162@testmail.com,0938233213,"Av. Amazonas N9826 y Colón, Guayaquil",18/02/2023 12:00:00,INACTIVO
Cus163,CEDULA,1713561197,Pedro,Torres,26/09/1970,pedro.torres163@testmail.com,0961475629,"Calle Sucre N4149 y Patria, Cuenca",16/03/2023 12:00:00,INACTIVO
Cus164,CEDULA,1726904889,Sofía,López,15/07/1981,sofia.lopez164@testmail.com,0963471688,"Av. Amazonas N7834 y Colón, Manta",10/09/2023 12:00:00,INACTIVO
Cus165,PASAPORTE,NBNAFN02,María,Pérez,15/12/1968,maria.perez165@testmail.com,0977142105,"Av. República N5521 y 10 de Agosto, Quito",31/05/2023 12:00:00,INACTIVO
Cus166,CEDULA,1747992293,Ana,Mora,03/12/1993,ana.mora166@testmail.com,0980778585,"Av. 6 de Diciembre N8525 y Patria, Ambato",27/10/2024 12:00:00,ACTIVO
Cus167,RUC,1703834786001,Carlos,Gómez,18/10/1951,carlos.gomez167@testmail.com,0964616150,"Av. 6 de Diciembre N452 y Loja, Cuenca",23/04/2023 12:00:00,INACTIVO
Cus168,RUC,1707861140001,Juan,López,17/01/2004,juan.lopez168@testmail.com,0976703470,"Av. Amazonas N6579 y Patria, Guayaquil",26/07/2024 12:00:00,ACTIVO
Cus169,PASAPORTE,NE8BQQGU,Lucía,Martínez,30/03/1975,lucia.martinez169@testmail.com,0935930168,"Av. República N1104 y Sucre, Manta",20/09/2023 12:00:00,INACTIVO
Cus170,RUC,1701714402001,María,Torres,09/08/1982,maria.torres170@testmail.com,0928756731,"Av. 6 de Diciembre N2146 y Naciones Unidas, Manta",06/08/2023 12:00:00,INACTIVO
Cus171,CEDULA,1741261547,Pedro,Vera,19/02/2002,pedro.vera171@testmail.com,0985691039,"Av. Naciones Unidas N9266 y Orellana, Quito",11/09/2024 12:00:00,ACTIVO
Cus172,CEDULA,1755393178,Juan,Pérez,28/10/1967,juan.perez172@testmail.com,0921659811,"Av. Shyris N9350 y Sucre, Quito",14/10/2024 12:00:00,ACTIVO
Cus173,PASAPORTE,XM35V9C5,Ana,Vera,25/01/1958,ana.vera173@testmail.com,0982481729,"Calle Sucre N3666 y Colón, Quito",18/01/2023 12:00:00,INACTIVO
Cus174,PASAPORTE,BKHXD09D,María,Ramírez,01/10/1937,maria.ramirez174@testmail.com,0988291454,"Calle Sucre N5344 y Naciones Unidas, Cuenca",10/10/2024 12:00:00,ACTIVO
Cus175,CEDULA,1729543247,Ana,López,05/01/1969,ana.lopez175@testmail.com,0939220781,"Av. Amazonas N586 y Mariana de Jesús, Ambato",23/11/2024 12:00:00,ACTIVO
Cus176,PASAPORTE,WQI1HVN0,Luis,Pérez,10/05/2001,luis.perez176@testmail.com,0938515343,"Av. Shyris N7920 y Loja, Ambato",20/09/2024 12:00:00,ACTIVO
Cus177,RUC,1744617455001,Luis,Gómez,07/06/1966,luis.gomez177@testmail.com,0937801871,"Av. Shyris N3819 y Colón, Quito",29/06/2024 12:00:00,INACTIVO
Cus178,CEDULA,1746129921,Juan,Vera,18/10/1958,juan.vera178@testmail.com,0936181579,"Calle Sucre N6761 y Sucre, Cuenca",30/05/2024 12:00:00,INACTIVO
Cus179,RUC,1739047551001,Carlos,López,24/09/1986,carlos.lopez179@testmail.com,0903350123,"Av. Colón N927 y Naciones Unidas, Quito",29/05/2024 12:00:00,INACTIVO
Cus180,RUC,1705822128001,María,Torres,26/06/1996,maria.torres180@testmail.com,0911088098,"Av. Shyris N6455 y Naciones Unidas, Manta",22/10/2024 12:00:00,ACTIVO
Cus181,RUC,1754008140001,Sofía,López,28/10/1962,sofia.lopez181@testmail.com,0986068921,"Calle Sucre N4394 y Orellana, Manta",31/03/2024 12:00:00,INACTIVO
Cus182,RUC,1714994983001,Juan,Mora,12/06/1950,juan.mora182@testmail.com,0939160076,"Av. República N6949 y Colón, Cuenca",10/01/2024 12:00:00,INACTIVO
Cus183,PASAPORTE,EWB3I5KW,Lucía,Pérez,20/05/1951,lucia.perez183@testmail.com,0985304456,"Calle Sucre N9581 y Mariana de Jesús, Ambato",04/10/2024 12:00:00,ACTIVO
Cus184,CEDULA,1723350854,María,Vera,05/11/1995,maria.vera184@testmail.com,0927481626,"Av. 9 de Octubre N2942 y Mariana de Jesús, Quito",22/07/2024 12:00:00,ACTIVO
Cus185,PASAPORTE,MUU0F9CQ,Sofía,Vera,10/06/1972,sofia.vera185@testmail.com,0956382569,"Av. Amazonas N8716 y Patria, Manta",28/06/2024 12:00:00,INACTIVO
Cus186,PASAPORTE,2DS95EEB,Pedro,Gómez,27/07/1943,pedro.gomez186@testmail.com,0902899365,"Av. Amazonas N4181 y Naciones Unidas, Quito",09/05/2023 12:00:00,INACTIVO
Cus187,RUC,1744220862001,Juan,Ramírez,30/10/1961,juan.ramirez187@testmail.com,0907748602,"Av. Shyris N3905 y Loja, Manta",12/10/2024 12:00:00,ACTIVO
Cus188,PASAPORTE,YP4IXN4R,María,Gómez,07/03/1947,maria.gomez188@testmail.com,0974840852,"Av. Colón N1513 y Loja, Ambato",12/05/2024 12:00:00,INACTIVO
Cus189,CEDULA,1735768291,Carlos,Mora,07/05/1951,carlos.mora189@testmail.com,0928241978,"Calle Bolívar N4411 y Naciones Unidas, Guayaquil",29/06/2024 12:00:00,INACTIVO
Cus190,RUC,1752419547001,Lucía,Torres,16/02/1991,lucia.torres190@testmail.com,0957176269,"Calle Bolívar N2978 y Sucre, Ambato",12/04/2023 12:00:00,INACTIVO
Cus191,RUC,1725146599001,Carlos,Ramírez,07/09/1942,carlos.ramirez191@testmail.com,0914309953,"Av. Colón N8973 y Colón, Ambato",15/07/2023 12:00:00,INACTIVO
Cus192,PASAPORTE,BXZN2JHI,Ana,Gómez,21/03/1942,ana.gomez192@testmail.com,0906719174,"Av. Colón N1449 y Mariana de Jesús, Ambato",25/10/2023 12:00:00,INACTIVO
Cus193,PASAPORTE,N6R31X5E,Pedro,Mora,22/02/2001,pedro.mora193@testmail.com,0975861393,"Av. República N4358 y Sucre, Ambato",11/05/2023 12:00:00,INACTIVO
Cus194,CEDULA,1708500606,Sofía,Pérez,29/12/1982,sofia.perez194@testmail.com,0979843634,"Av. 9 de Octubre N1452 y Loja, Cuenca",27/08/2023 12:00:00,INACTIVO
Cus195,PASAPORTE,KBWTV0TJ,Pedro,Ramírez,04/05/1981,pedro.ramirez195@testmail.com,0907870330,"Av. 6 de Diciembre N1185 y Orellana, Quito",21/12/2023 12:00:00,INACTIVO
Cus196,PASAPORTE,Y2S70RPP,Carlos,Vera,22/04/1955,carlos.vera196@testmail.com,0905742050,"Av. Amazonas N251 y Naciones Unidas, Quito",13/09/2024 12:00:00,ACTIVO
Cus197,RUC,1732011992001,María,Torres,20/06/2005,maria.torres197@testmail.com,0988709090,"Av. República N4129 y Patria, Guayaquil",09/07/2024 12:00:00,ACTIVO
Cus198,CEDULA,1734504077,Pedro,Vera,19/10/1969,pedro.vera198@testmail.com,0959220213,"Av. Shyris N525 y Patria, Manta",14/07/2023 12:00:00,INACTIVO
Cus199,PASAPORTE,UFPEX23Y,Pedro,Martínez,13/12/1946,pedro.martinez199@testmail.com,0915774416,"Calle Bolívar N2017 y Patria, Cuenca",06/10/2024 12:00:00,ACTIVO
Cus200,PASAPORTE,XP1UI8DY,Sofía,Martínez,25/03/1958,sofia.martinez200@testmail.com,0926814155,"Av. Amazonas N4940 y Colón, Cuenca",02/03/2023 12:00:00,INACTIVO
Cus201,CEDULA,1707337596,Lucía,Pérez,11/11/1995,lucia.perez201@testmail.com,0928613188,"Av. Naciones Unidas N5495 y Mariana de Jesús, Manta",19/06/2024 12:00:00,INACTIVO
Cus202,RUC,1731995948001,Juan,Gómez,09/07/1985,juan.gomez202@testmail.com,0935253709,"Av. República N571 y Patria, Manta",08/12/2024 12:00:00,ACTIVO
Cus203,PASAPORTE,A90UUFXF,Sofía,Ramírez,06/02/1992,sofia.ramirez203@testmail.com,0954963083,"Calle Sucre N2340 y Sucre, Cuenca",28/09/2023 12:00:00,INACTIVO
Cus204,CEDULA,1729102630,María,López,03/06/1937,maria.lopez204@testmail.com,0949354499,"Calle Sucre N7430 y Naciones Unidas, Cuenca",30/10/2023 12:00:00,INACTIVO
Cus205,RUC,1742234097001,Sofía,Martínez,19/05/1991,sofia.martinez205@testmail.com,0908957438,"Av. Colón N8244 y Loja, Ambato",18/08/2024 12:00:00,ACTIVO
Cus206,RUC,1736807981001,Carlos,Torres,10/12/1998,carlos.torres206@testmail.com,0951314692,"Av. Naciones Unidas N8301 y 10 de Agosto, Manta",21/01/2023 12:00:00,INACTIVO
Cus207,RUC,1716362858001,Ana,Martínez,08/08/1942,ana.martinez207@testmail.com,0998114575,"Av. 9 de Octubre N3760 y Sucre, Ambato",14/01/2024 12:00:00,INACTIVO
Cus208,RUC,1734511528001,Pedro,Pérez,11/05/1969,pedro.perez208@testmail.com,0918710003,"Av. Amazonas N4120 y Naciones Unidas, Cuenca",08/07/2024 12:00:00,ACTIVO
Cus209,RUC,1752863249001,Carlos,Mora,27/03/1967,carlos.mora209@testmail.com,0978360029,"Av. 9 de Octubre N6145 y Orellana, Cuenca",05/09/2024 12:00:00,ACTIVO
Cus210,RUC,1732701899001,Carlos,Gómez,16/09/1992,carlos.gomez210@testmail.com,0988721728,"Av. Naciones Unidas N133 y Loja, Manta",24/03/2024 12:00:00,INACTIVO
Cus211,PASAPORTE,TVVDG7EO,Pedro,Vera,12/08/1984,pedro.vera211@testmail.com,0980727435,"Av. 9 de Octubre N6401 y Mariana de Jesús, Ambato",22/10/2023 12:00:00,INACTIVO
Cus212,PASAPORTE,8I9K5B3A,Ana,Torres,05/12/1970,ana.torres212@testmail.com,0990508345,"Av. Amazonas N7502 y 10 de Agosto, Guayaquil",08/10/2023 12:00:00,INACTIVO
Cus213,PASAPORTE,N2GZY4FC,Sofía,Pérez,21/11/1959,sofia.perez213@testmail.com,0954188228,"Calle Sucre N1002 y Naciones Unidas, Guayaquil",19/07/2024 12:00:00,ACTIVO
Cus214,RUC,1749923239001,María,López,20/05/1942,maria.lopez214@testmail.com,0944512276,"Av. Amazonas N8852 y Sucre, Manta",07/11/2024 12:00:00,ACTIVO
Cus215,RUC,1722070776001,Pedro,Pérez,06/09/1993,pedro.perez215@testmail.com,0959923312,"Av. 9 de Octubre N2015 y Mariana de Jesús, Quito",12/09/2023 12:00:00,INACTIVO
Cus216,RUC,1711126258001,Pedro,Pérez,17/08/1949,pedro.perez216@testmail.com,0989466746,"Av. Shyris N494 y Mariana de Jesús, Cuenca",26/02/2024 12:00:00,INACTIVO
Cus217,PASAPORTE,JJMSWX8N,Lucía,Ramírez,23/11/1998,lucia.ramirez217@testmail.com,0954947504,"Calle Bolívar N3631 y Mariana de Jesús, Cuenca",09/08/2024 12:00:00,ACTIVO
Cus218,RUC,1748032602001,Carlos,Ramírez,17/03/1985,carlos.ramirez218@testmail.com,0974805796,"Av. 9 de Octubre N3338 y Sucre, Guayaquil",24/11/2024 12:00:00,ACTIVO
Cus219,CEDULA,1749761100,Sofía,Torres,26/05/1949,sofia.torres219@testmail.com,0930286653,"Av. Shyris N9112 y Colón, Ambato",21/08/2024 12:00:00,ACTIVO
Cus220,PASAPORTE,PCSUFIZM,Sofía,Mora,25/01/1991,sofia.mora220@testmail.com,0951093466,"Calle Sucre N900 y 10 de Agosto, Ambato",17/07/2024 12:00:00,ACTIVO
Cus221,PASAPORTE,D01ERJAC,Juan,Martínez,18/11/1991,juan.martinez221@testmail.com,0956631108,"Av. República N5687 y Mariana de Jesús, Manta",19/08/2024 12:00:00,ACTIVO
Cus222,PASAPORTE,JDKOUOTP,Ana,López,22/02/1964,ana.lopez222@testmail.com,0910145297,"Av. 6 de Diciembre N3423 y Sucre, Quito",25/11/2024 12:00:00,ACTIVO
Cus223,PASAPORTE,G45AUCAO,Luis,López,01/05/1993,luis.lopez223@testmail.com,0935599717,"Calle Sucre N2664 y Sucre, Quito",15/12/2024 12:00:00,ACTIVO
Cus224,RUC,1732595341001,Pedro,Vera,17/08/1960,pedro.vera224@testmail.com,0979728089,"Av. Naciones Unidas N2637 y Sucre, Cuenca",12/12/2024 12:00:00,ACTIVO
Cus225,CEDULA,1748375019,Sofía,Vera,25/03/1967,sofia.vera225@testmail.com,0910270364,"Calle Bolívar N7902 y Mariana de Jesús, Manta",05/01/2023 12:00:00,INACTIVO
Cus226,RUC,1713754354001,María,Pérez,06/05/1967,maria.perez226@testmail.com,0978015260,"Calle Sucre N8839 y Orellana, Manta",27/08/2024 12:00:00,ACTIVO
Cus227,PASAPORTE,RTJV9ZOO,Ana,Ramírez,16/03/1965,ana.ramirez227@testmail.com,0914445032,"Av. Naciones Unidas N2542 y Colón, Cuenca",08/08/2024 12:00:00,ACTIVO
Cus228,CEDULA,1715891592,María,Martínez,22/07/1958,maria.martinez228@testmail.com,0945827372,"Av. Amazonas N1974 y Orellana, Manta",09/10/2023 12:00:00,INACTIVO
Cus229,CEDULA,1745048908,Ana,Martínez,18/06/2005,ana.martinez229@testmail.com,0906708762,"Av. República N8428 y Naciones Unidas, Guayaquil",05/03/2024 12:00:00,INACTIVO
Cus230,PASAPORTE,YGHSF644,Ana,López,21/12/1943,ana.lopez230@testmail.com,0926721825,"Calle Sucre N5997 y Colón, Manta",25/12/2024 12:00:00,ACTIVO
Cus231,PASAPORTE,L2IQ1XBO,Lucía,López,12/08/1939,lucia.lopez231@testmail.com,0939682298,"Av. Naciones Unidas N6845 y 10 de Agosto, Ambato",01/09/2024 12:00:00,ACTIVO
Cus232,RUC,1743003053001,María,Ramírez,28/07/1958,maria.ramirez232@testmail.com,0941589689,"Calle Sucre N8637 y Orellana, Guayaquil",02/09/2024 12:00:00,ACTIVO
Cus233,PASAPORTE,Y9DT3IW0,Lucía,Ramírez,19/11/1990,lucia.ramirez233@testmail.com,0957320836,"Av. 6 de Diciembre N3127 y Loja, Guayaquil",10/07/2024 12:00:00,ACTIVO
Cus234,RUC,1700982042001,Lucía,Martínez,05/11/1940,lucia.martinez234@testmail.com,0961133628,"Av. 9 de Octubre N7939 y Mariana de Jesús, Quito",10/12/2024 12:00:00,ACTIVO
Cus235,PASAPORTE,DOFPIZF4,María,Ramírez,22/02/1953,maria.ramirez235@testmail.com,0980327399,"Calle Bolívar N6396 y Loja, Guayaquil",10/03/2023 12:00:00,INACTIVO
Cus236,CEDULA,1702839174,Juan,Gómez,26/01/1962,juan.gomez236@testmail.com,0967350822,"Av. Amazonas N8191 y Orellana, Guayaquil",21/09/2023 12:00:00,INACTIVO
Cus237,PASAPORTE,UAQ89GDT,Juan,Gómez,08/02/1979,juan.gomez237@testmail.com,0935672071,"Av. Amazonas N4533 y Colón, Manta",26/10/2024 12:00:00,ACTIVO
Cus238,PASAPORTE,G5BUNYWX,Ana,Martínez,24/11/1960,ana.martinez238@testmail.com,0974898622,"Av. Amazonas N8888 y Loja, Manta",04/09/2024 12:00:00,ACTIVO
Cus239,RUC,1758941528001,Lucía,López,03/07/1975,lucia.lopez239@testmail.com,0998202901,"Calle Bolívar N6135 y Loja, Quito",04/11/2023 12:00:00,INACTIVO
Cus240,RUC,1732343668001,Sofía,Gómez,11/08/1953,sofia.gomez240@testmail.com,0979846503,"Av. Naciones Unidas N413 y Mariana de Jesús, Cuenca",18/02/2023 12:00:00,INACTIVO
Cus241,PASAPORTE,YQ8MWOIQ,Pedro,Pérez,12/01/1960,pedro.perez241@testmail.com,0985693963,"Av. Colón N9736 y Patria, Ambato",11/10/2024 12:00:00,ACTIVO
Cus242,PASAPORTE,6I8HIURG,María,Martínez,12/09/1954,maria.martinez242@testmail.com,0906193770,"Calle Bolívar N8373 y Colón, Manta",25/02/2023 12:00:00,INACTIVO
Cus243,PASAPORTE,ONVUHXB4,Juan,Gómez,21/06/1963,juan.gomez243@testmail.com,0972427420,"Calle Sucre N3021 y Orellana, Manta",29/04/2024 12:00:00,INACTIVO
Cus244,PASAPORTE,PM93UPP1,María,Mora,11/09/1973,maria.mora244@testmail.com,0964893617,"Av. Shyris N8300 y Naciones Unidas, Ambato",13/11/2024 12:00:00,ACTIVO
Cus245,CEDULA,1708828163,Lucía,Pérez,09/10/2001,lucia.perez245@testmail.com,0953344110,"Av. Colón N646 y Patria, Quito",29/09/2024 12:00:00,ACTIVO
Cus246,CEDULA,1759228933,Ana,Torres,01/01/1949,ana.torres246@testmail.com,0999726332,"Av. Naciones Unidas N953 y 10 de Agosto, Quito",10/06/2024 12:00:00,INACTIVO
Cus247,CEDULA,1702400621,Carlos,López,17/08/1990,carlos.lopez247@testmail.com,0917486006,"Av. República N4206 y Patria, Manta",21/01/2024 12:00:00,INACTIVO
Cus248,PASAPORTE,A0QVVA2J,Pedro,Pérez,10/12/1966,pedro.perez248@testmail.com,0982026927,"Av. 9 de Octubre N8145 y Patria, Guayaquil",03/08/2024 12:00:00,ACTIVO
Cus249,PASAPORTE,6KIJCGT1,Sofía,López,03/04/2002,sofia.lopez249@testmail.com,0956432065,"Av. Naciones Unidas N2487 y Colón, Cuenca",07/07/2024 12:00:00,ACTIVO
Cus250,RUC,1755457346001,Ana,Torres,18/07/1935,ana.torres250@testmail.com,0941323661,"Calle Bolívar N6126 y Patria, Guayaquil",24/09/2024 12:00:00,ACTIVO
Cus251,PASAPORTE,YH09WWL1,Ana,Pérez,04/07/1974,ana.perez251@testmail.com,0924205267,"Av. Naciones Unidas N7498 y Naciones Unidas, Manta",02/08/2024 12:00:00,ACTIVO
Cus252,CEDULA,1719540021,María,López,29/12/1989,maria.lopez252@testmail.com,0926788695,"Av. 6 de Diciembre N7919 y Patria, Quito",09/06/2023 12:00:00,INACTIVO
Cus253,CEDULA,1710382001,Sofía,Mora,24/01/2005,sofia.mora253@testmail.com,0903901108,"Av. Amazonas N9395 y Naciones Unidas, Guayaquil",31/08/2024 12:00:00,ACTIVO
Cus254,CEDULA,1747815148,Carlos,Gómez,09/05/1993,carlos.gomez254@testmail.com,0989265401,"Calle Bolívar N4709 y Patria, Guayaquil",15/08/2024 12:00:00,ACTIVO
Cus255,RUC,1730979158001,Sofía,Ramírez,12/10/1968,sofia.ramirez255@testmail.com,0920583283,"Calle Sucre N6241 y Colón, Ambato",24/08/2024 12:00:00,ACTIVO
Cus256,RUC,1712424660001,Lucía,Ramírez,27/07/1999,lucia.ramirez256@testmail.com,0972948422,"Av. Amazonas N338 y Naciones Unidas, Quito",18/05/2023 12:00:00,INACTIVO
Cus257,CEDULA,1730970678,Luis,López,25/08/2001,luis.lopez257@testmail.com,0930241935,"Av. Amazonas N6178 y Naciones Unidas, Cuenca",15/12/2024 12:00:00,ACTIVO
Cus258,CEDULA,1721518130,Carlos,López,04/10/1974,carlos.lopez258@testmail.com,0988151473,"Av. Amazonas N3763 y Mariana de Jesús, Manta",10/02/2023 12:00:00,INACTIVO
Cus259,PASAPORTE,FZNK4SDE,María,Ramírez,29/09/1935,maria.ramirez259@testmail.com,0961362434,"Av. 6 de Diciembre N7688 y Colón, Guayaquil",15/02/2023 12:00:00,INACTIVO
Cus260,CEDULA,1720554631,Sofía,López,19/11/1989,sofia.lopez260@testmail.com,0982700626,"Av. 9 de Octubre N1652 y Loja, Quito",28/08/2023 12:00:00,INACTIVO
Cus261,RUC,1757798986001,Luis,Martínez,19/06/1934,luis.martinez261@testmail.com,0928674333,"Av. 9 de Octubre N2644 y Mariana de Jesús, Cuenca",28/05/2024 12:00:00,INACTIVO
Cus262,PASAPORTE,MM05BIEL,Juan,Martínez,13/09/1964,juan.martinez262@testmail.com,0913135214,"Av. 9 de Octubre N8024 y Mariana de Jesús, Cuenca",22/01/2024 12:00:00,INACTIVO
Cus263,RUC,1742621970001,María,Mora,10/11/1975,maria.mora263@testmail.com,0945726542,"Av. Shyris N6534 y Loja, Quito",16/12/2024 12:00:00,ACTIVO
Cus264,RUC,1730810742001,María,Martínez,13/10/1963,maria.martinez264@testmail.com,0954861508,"Av. Shyris N1919 y Mariana de Jesús, Quito",02/12/2024 12:00:00,ACTIVO
Cus265,CEDULA,1751547108,Juan,Pérez,10/05/1966,juan.perez265@testmail.com,0987037131,"Av. 6 de Diciembre N2290 y Orellana, Manta",21/09/2024 12:00:00,ACTIVO
Cus266,CEDULA,1736063288,María,Pérez,19/02/1946,maria.perez266@testmail.com,0988159456,"Av. Amazonas N9473 y Loja, Cuenca",16/09/2024 12:00:00,ACTIVO
Cus267,RUC,1717509010001,Sofía,Gómez,10/02/1958,sofia.gomez267@testmail.com,0915364431,"Calle Bolívar N3722 y Patria, Quito",25/10/2024 12:00:00,ACTIVO
Cus268,CEDULA,1755208236,Juan,López,01/01/1967,juan.lopez268@testmail.com,0996888831,"Av. 6 de Diciembre N9805 y Orellana, Manta",15/10/2024 12:00:00,ACTIVO
Cus269,RUC,1724121916001,Ana,Vera,07/12/1945,ana.vera269@testmail.com,0962217894,"Av. Colón N162 y Loja, Guayaquil",18/10/2023 12:00:00,INACTIVO
Cus270,CEDULA,1740291545,Carlos,Pérez,06/07/1989,carlos.perez270@testmail.com,0994283981,"Av. 6 de Diciembre N1985 y Patria, Quito",16/07/2024 12:00:00,ACTIVO
Cus271,CEDULA,1754423604,Sofía,Mora,22/07/1988,sofia.mora271@testmail.com,0967322917,"Av. 6 de Diciembre N4188 y Patria, Guayaquil",15/11/2024 12:00:00,ACTIVO
Cus272,RUC,1743436881001,Juan,Ramírez,15/03/1953,juan.ramirez272@testmail.com,0914803066,"Av. Shyris N9570 y Loja, Guayaquil",04/07/2024 12:00:00,INACTIVO
Cus273,PASAPORTE,SRXO5Q5I,Juan,Pérez,24/03/1983,juan.perez273@testmail.com,0923344304,"Calle Sucre N5145 y Colón, Guayaquil",30/10/2024 12:00:00,ACTIVO
Cus274,PASAPORTE,C3VM2K51,Lucía,Torres,07/02/1991,lucia.torres274@testmail.com,0911284256,"Av. 6 de Diciembre N2939 y Loja, Guayaquil",05/10/2024 12:00:00,ACTIVO
Cus275,PASAPORTE,N4QFOYAN,Carlos,Vera,15/04/2005,carlos.vera275@testmail.com,0948310344,"Calle Bolívar N3628 y Orellana, Quito",11/02/2024 12:00:00,INACTIVO
Cus276,PASAPORTE,V81XS9QS,Lucía,Martínez,29/11/2006,lucia.martinez276@testmail.com,0922699519,"Av. Amazonas N2883 y Loja, Ambato",20/12/2024 12:00:00,ACTIVO
Cus277,CEDULA,1710306570,Luis,Martínez,20/10/1993,luis.martinez277@testmail.com,0987533480,"Av. 9 de Octubre N1314 y Naciones Unidas, Guayaquil",29/09/2024 12:00:00,ACTIVO
Cus278,RUC,1722142542001,Pedro,Pérez,02/10/1938,pedro.perez278@testmail.com,0971898045,"Calle Sucre N9662 y Loja, Guayaquil",14/02/2023 12:00:00,INACTIVO
Cus279,CEDULA,1730721766,Carlos,Vera,17/02/1960,carlos.vera279@testmail.com,0905304431,"Calle Sucre N1021 y Orellana, Manta",05/09/2023 12:00:00,INACTIVO
Cus280,PASAPORTE,95W7C5I8,Ana,Ramírez,19/07/1979,ana.ramirez280@testmail.com,0910909331,"Av. 9 de Octubre N8513 y Loja, Guayaquil",01/09/2024 12:00:00,ACTIVO
Cus281,RUC,1736639186001,Sofía,Gómez,11/12/2000,sofia.gomez281@testmail.com,0991807321,"Av. 9 de Octubre N2131 y Mariana de Jesús, Cuenca",30/10/2023 12:00:00,INACTIVO
Cus282,PASAPORTE,6SBYD1RK,María,Mora,28/04/2004,maria.mora282@testmail.com,0956868047,"Calle Sucre N1044 y Naciones Unidas, Quito",22/10/2024 12:00:00,ACTIVO
