customer_id,tipo_identificacion,identificacion,nombre,apellido,fecha_nacimiento,email,telefono,direccion,fecha_creacion,estado_cliente
Cus173,PASAPORTE,1741493934,Carlos,Ramírez,26-12-1953,carlos.ramirez173@testmail.com,0933738831,Calle Falsa 123,16/01/2026 07:09:37,ACTIVO
Cus174,PASAPORTE,1736290667,Pedro,Mora,08-11-1938,pedro.mora174@testmail.com,0900816469,Calle Falsa 123,02/07/2024 07:09:37,INACTIVO
Cus175,CEDULA,1716297963,Lucía,Mora,15-07-1951,lucia.mora175@testmail.com,0977268354,Calle Falsa 123,13/03/2026 07:09:37,ACTIVO
Cus176,CEDULA,1731441521,Carlos,Mora,22-06-1981,carlos.mora176@testmail.com,0991361970,Calle Falsa 123,10/03/2026 07:09:37,ACTIVO
Cus177,PASAPORTE,1729639359,Pedro,López,15-05-1940,pedro.lopez177@testmail.com,0923503362,Calle Falsa 123,25/01/2025 07:09:37,INACTIVO
Cus178,PASAPORTE,1754339388,Luis,Torres,31-10-1954,luis.torres178@testmail.com,0943483996,Calle Falsa 123,13/12/2025 07:09:37,ACTIVO
Cus179,PASAPORTE,1740787096,Sofía,Torres,07-07-2006,sofia.torres179@testmail.com,0939589446,Calle Falsa 123,07/03/2026 07:09:37,ACTIVO
Cus180,PASAPORTE,1728447572,Lucía,López,20-06-1990,lucia.lopez180@testmail.com,0959099154,Calle Falsa 123,24/01/2026 07:09:37,ACTIVO
Cus181,PASAPORTE,1733269805,Ana,López,09-09-1988,ana.lopez181@testmail.com,0980998229,Calle Falsa 123,23/06/2024 07:09:37,INACTIVO
Cus182,PASAPORTE,1742057829,Sofía,Gómez,25-03-2004,sofia.gomez182@testmail.com,0913813861,Calle Falsa 123,13/03/2026 07:09:37,ACTIVO
Cus183,PASAPORTE,1749230312,Pedro,Mora,12-01-1990,pedro.mora183@testmail.com,0937736570,Calle Falsa 123,12/03/2026 07:09:37,ACTIVO
Cus184,PASAPORTE,1732820277,Lucía,Gómez,12-09-1974,lucia.gomez184@testmail.com,0930988601,Calle Falsa 123,19/02/2026 07:09:37,ACTIVO
Cus185,PASAPORTE,1740049992,Sofía,López,21-12-1943,sofia.lopez185@testmail.com,0971556503,Calle Falsa 123,02/03/2026 07:09:37,ACTIVO
Cus186,RUC,1717286551,Lucía,Pérez,27-01-2008,lucia.perez186@testmail.com,0950978944,Calle Falsa 123,08/01/2026 07:09:37,ACTIVO
Cus187,RUC,1745776136,Juan,Torres,04-02-1946,juan.torres187@testmail.com,0932040742,Calle Falsa 123,08/10/2024 07:09:37,INACTIVO
Cus188,CEDULA,1749637144,Lucía,Gómez,20-06-1997,lucia.gomez188@testmail.com,0995409321,Calle Falsa 123,14/01/2025 07:09:37,INACTIVO
Cus189,RUC,1723720635,Sofía,Ramírez,05-06-1978,sofia.ramirez189@testmail.com,0989999680,Calle Falsa 123,24/05/2024 07:09:37,INACTIVO
Cus190,RUC,1716993504,Carlos,Torres,27-05-1936,carlos.torres190@testmail.com,0924132520,Calle Falsa 123,27/11/2025 07:09:37,ACTIVO
Cus191,RUC,1720423381,Juan,Ramírez,11-06-1941,juan.ramirez191@testmail.com,0914744991,Calle Falsa 123,15/01/2026 07:09:37,ACTIVO
Cus192,CEDULA,1752863207,Pedro,Martínez,16-01-1937,pedro.martinez192@testmail.com,0944413159,Calle Falsa 123,08/02/2025 07:09:37,INACTIVO
Cus193,PASAPORTE,1718908617,María,Ramírez,21-02-1947,maria.ramirez193@testmail.com,0987388162,Calle Falsa 123,03/11/2025 07:09:37,ACTIVO
Cus194,PASAPORTE,1702971290,Pedro,Ramírez,21-10-1941,pedro.ramirez194@testmail.com,0934952278,Calle Falsa 123,11/02/2026 07:09:37,ACTIVO
Cus195,CEDULA,1717522435,Sofía,López,18-11-1980,sofia.lopez195@testmail.com,0979865298,Calle Falsa 123,06/01/2026 07:09:37,ACTIVO
Cus196,CEDULA,1750022038,María,Vera,27-11-1969,maria.vera196@testmail.com,0954925276,Calle Falsa 123,20/11/2025 07:09:37,ACTIVO
Cus197,PASAPORTE,1739526588,Luis,López,30-07-1975,luis.lopez197@testmail.com,0903400846,Calle Falsa 123,09/12/2025 07:09:37,ACTIVO
Cus198,CEDULA,1722448519,Luis,Martínez,09-03-1996,luis.martinez198@testmail.com,0994519834,Calle Falsa 123,10/02/2025 07:09:37,INACTIVO
Cus199,PASAPORTE,1727037226,María,Martínez,02-01-1953,maria.martinez199@testmail.com,0976469307,Calle Falsa 123,29/04/2025 07:09:37,INACTIVO
Cus200,PASAPORTE,1733194318,María,Gómez,12-04-2005,maria.gomez200@testmail.com,0913850534,Calle Falsa 123,02/06/2024 07:09:37,INACTIVO
Cus201,CEDULA,1752642858,Lucía,Vera,12-01-1986,lucia.vera201@testmail.com,0996605265,Calle Falsa 123,14/02/2026 07:09:37,ACTIVO
Cus202,RUC,1737718815,Luis,Martínez,26-04-1962,luis.martinez202@testmail.com,0911710950,Calle Falsa 123,24/04/2025 07:09:37,INACTIVO
Cus203,PASAPORTE,1720013398,Ana,Martínez,23-09-1990,ana.martinez203@testmail.com,0931854642,Calle Falsa 123,07/10/2024 07:09:37,INACTIVO
Cus204,CEDULA,1704580370,María,López,20-03-1957,maria.lopez204@testmail.com,0911866674,Calle Falsa 123,21/01/2026 07:09:37,ACTIVO
Cus205,RUC,1702970334,María,Ramírez,14-12-1963,maria.ramirez205@testmail.com,0965960655,Calle Falsa 123,20/06/2024 07:09:37,INACTIVO
Cus206,RUC,1751231117,Sofía,Gómez,06-05-1994,sofia.gomez206@testmail.com,0937108342,Calle Falsa 123,18/02/2026 07:09:37,ACTIVO
Cus207,PASAPORTE,1709546517,Carlos,Pérez,22-07-1998,carlos.perez207@testmail.com,0991718909,Calle Falsa 123,03/10/2024 07:09:37,INACTIVO
Cus208,CEDULA,1701926550,Sofía,Vera,11-09-1949,sofia.vera208@testmail.com,0979555692,Calle Falsa 123,25/11/2025 07:09:37,ACTIVO
Cus209,CEDULA,1723009617,María,Pérez,23-05-1958,maria.perez209@testmail.com,0948645412,Calle Falsa 123,22/02/2025 07:09:37,INACTIVO
Cus210,RUC,1705285789,Luis,Torres,16-07-1961,luis.torres210@testmail.com,0989190745,Calle Falsa 123,30/03/2026 07:09:37,ACTIVO
Cus211,PASAPORTE,1757705072,Ana,Martínez,25-11-1989,ana.martinez211@testmail.com,0904066696,Calle Falsa 123,29/11/2025 07:09:37,ACTIVO
Cus212,PASAPORTE,1704726593,Pedro,Gómez,01-05-1980,pedro.gomez212@testmail.com,0975483764,Calle Falsa 123,11/06/2025 07:09:37,INACTIVO
Cus213,RUC,1734617499,Pedro,López,18-05-1993,pedro.lopez213@testmail.com,0932747486,Calle Falsa 123,09/07/2024 07:09:37,INACTIVO
Cus214,PASAPORTE,1737739597,Sofía,Ramírez,29-08-1947,sofia.ramirez214@testmail.com,0996223785,Calle Falsa 123,16/06/2025 07:09:37,INACTIVO
Cus215,CEDULA,1752261154,Luis,Martínez,10-02-1998,luis.martinez215@testmail.com,0995531719,Calle Falsa 123,13/11/2024 07:09:37,INACTIVO
Cus216,RUC,1738081312,Ana,López,03-06-1998,ana.lopez216@testmail.com,0966225095,Calle Falsa 123,09/04/2024 07:09:37,INACTIVO
Cus217,PASAPORTE,1727579532,Juan,Ramírez,13-03-2001,juan.ramirez217@testmail.com,0946147181,Calle Falsa 123,25/11/2025 07:09:37,ACTIVO
Cus218,CEDULA,1726462839,Luis,López,15-02-1975,luis.lopez218@testmail.com,0921554170,Calle Falsa 123,29/09/2025 07:09:37,INACTIVO
Cus219,RUC,1715529580,Luis,Gómez,19-01-1951,luis.gomez219@testmail.com,0963299897,Calle Falsa 123,24/08/2025 07:09:37,INACTIVO
Cus220,CEDULA,1726164187,Carlos,Martínez,02-05-2000,carlos.martinez220@testmail.com,0935929032,Calle Falsa 123,04/04/2025 07:09:37,INACTIVO
Cus221,RUC,1718727363,Sofía,Gómez,24-10-1955,sofia.gomez221@testmail.com,0925073572,Calle Falsa 123,24/10/2025 07:09:37,ACTIVO
Cus222,CEDULA,1703801918,Luis,Gómez,14-11-1991,luis.gomez222@testmail.com,0921610029,Calle Falsa 123,17/10/2025 07:09:37,ACTIVO
Cus223,CEDULA,1720610102,Luis,Martínez,26-03-2008,luis.martinez223@testmail.com,0953135786,Calle Falsa 123,23/01/2026 07:09:37,ACTIVO
Cus224,CEDULA,1717397812,Sofía,Gómez,10-12-1984,sofia.gomez224@testmail.com,0917132891,Calle Falsa 123,16/03/2026 07:09:37,ACTIVO
Cus225,RUC,1735377812,Carlos,Mora,20-07-1942,carlos.mora225@testmail.com,0954092633,Calle Falsa 123,24/07/2025 07:09:37,INACTIVO
Cus226,PASAPORTE,1709497182,María,López,03-07-1963,maria.lopez226@testmail.com,0955619437,Calle Falsa 123,17/10/2024 07:09:37,INACTIVO
Cus227,CEDULA,1719993501,Luis,Mora,25-01-1971,luis.mora227@testmail.com,0902888028,Calle Falsa 123,30/01/2026 07:09:37,ACTIVO
Cus228,PASAPORTE,1723348528,Ana,Ramírez,10-04-1963,ana.ramirez228@testmail.com,0960812500,Calle Falsa 123,22/08/2025 07:09:37,INACTIVO
Cus229,CEDULA,1701128454,Pedro,Martínez,04-09-1987,pedro.martinez229@testmail.com,0940658342,Calle Falsa 123,08/09/2024 07:09:37,INACTIVO
Cus230,RUC,1719513630,Pedro,Vera,27-07-1940,pedro.vera230@testmail.com,0952837719,Calle Falsa 123,27/06/2025 07:09:37,INACTIVO
Cus231,PASAPORTE,1704265279,Pedro,Ramírez,25-02-1970,pedro.ramirez231@testmail.com,0979266146,Calle Falsa 123,10/03/2026 07:09:37,ACTIVO
Cus232,PASAPORTE,1746839453,Carlos,López,10-06-1975,carlos.lopez232@testmail.com,0911494810,Calle Falsa 123,12/02/2025 07:09:37,INACTIVO
Cus233,CEDULA,1717136079,Juan,Torres,09-06-1980,juan.torres233@testmail.com,0990116237,Calle Falsa 123,14/08/2025 07:09:37,INACTIVO
Cus234,PASAPORTE,1738307709,Luis,Pérez,05-02-1965,luis.perez234@testmail.com,0938150590,Calle Falsa 123,03/12/2025 07:09:37,ACTIVO
Cus235,RUC,1725754103,Sofía,López,04-12-2001,sofia.lopez235@testmail.com,0945064051,Calle Falsa 123,16/08/2024 07:09:37,INACTIVO
Cus236,PASAPORTE,1719076877,Lucía,Vera,20-07-1978,lucia.vera236@testmail.com,0901299211,Calle Falsa 123,22/01/2026 07:09:37,ACTIVO
Cus237,PASAPORTE,1725152175,Pedro,López,13-11-2004,pedro.lopez237@testmail.com,0932227206,Calle Falsa 123,28/11/2025 07:09:37,ACTIVO
Cus238,PASAPORTE,1705637880,Carlos,Mora,04-09-1969,carlos.mora238@testmail.com,0953266105,Calle Falsa 123,05/11/2024 07:09:37,INACTIVO
Cus239,RUC,1723989164,Pedro,Martínez,26-08-1970,pedro.martinez239@testmail.com,0957512229,Calle Falsa 123,04/06/2025 07:09:37,INACTIVO
Cus240,PASAPORTE,1750390120,Carlos,Torres,30-04-1978,carlos.torres240@testmail.com,0995137707,Calle Falsa 123,31/12/2025 07:09:37,ACTIVO
Cus241,CEDULA,1749643662,María,Pérez,11-10-1996,maria.perez241@testmail.com,0991243943,Calle Falsa 123,24/03/2026 07:09:37,ACTIVO
Cus242,CEDULA,1742108846,Juan,López,10-06-1938,juan.lopez242@testmail.com,0964084263,Calle Falsa 123,25/01/2026 07:09:37,ACTIVO
Cus243,PASAPORTE,1729863728,Luis,Vera,26-09-1997,luis.vera243@testmail.com,0911349570,Calle Falsa 123,04/02/2026 07:09:37,ACTIVO
Cus244,RUC,1723297832,Carlos,Torres,12-10-1999,carlos.torres244@testmail.com,0973530095,Calle Falsa 123,14/03/2025 07:09:37,INACTIVO
Cus245,RUC,1754274460,Pedro,Pérez,19-11-1986,pedro.perez245@testmail.com,0986413667,Calle Falsa 123,18/01/2026 07:09:37,ACTIVO
Cus246,CEDULA,1759511700,María,Martínez,30-12-1947,maria.martinez246@testmail.com,0930635591,Calle Falsa 123,05/05/2025 07:09:37,INACTIVO
Cus247,PASAPORTE,1719475152,Lucía,López,20-08-1966,lucia.lopez247@testmail.com,0923876743,Calle Falsa 123,07/08/2025 07:09:37,INACTIVO
Cus248,CEDULA,1742716366,Lucía,Vera,26-02-1945,lucia.vera248@testmail.com,0978204863,Calle Falsa 123,01/05/2025 07:09:37,INACTIVO
Cus249,CEDULA,1734985714,Sofía,Ramírez,03-11-1957,sofia.ramirez249@testmail.com,0914619383,Calle Falsa 123,08/06/2025 07:09:37,INACTIVO
Cus250,RUC,1704214871,Juan,Pérez,27-05-1955,juan.perez250@testmail.com,0966514562,Calle Falsa 123,17/02/2026 07:09:37,ACTIVO
Cus251,PASAPORTE,1718236787,María,Gómez,20-01-1981,maria.gomez251@testmail.com,0997965542,Calle Falsa 123,18/11/2025 07:09:37,ACTIVO
Cus252,RUC,1708889777,Carlos,López,11-11-1982,carlos.lopez252@testmail.com,0969914068,Calle Falsa 123,03/02/2026 07:09:37,ACTIVO
Cus253,RUC,1722527825,Lucía,Vera,30-09-1966,lucia.vera253@testmail.com,0978099345,Calle Falsa 123,05/12/2025 07:09:37,ACTIVO
Cus254,RUC,1753316288,Lucía,Gómez,02-03-1968,lucia.gomez254@testmail.com,0932024257,Calle Falsa 123,06/01/2025 07:09:37,INACTIVO
Cus255,CEDULA,1702962851,Pedro,Gómez,10-12-1990,pedro.gomez255@testmail.com,0953133023,Calle Falsa 123,11/02/2025 07:09:37,INACTIVO
Cus256,PASAPORTE,1719085092,Sofía,Vera,29-09-1957,sofia.vera256@testmail.com,0991726105,Calle Falsa 123,09/03/2026 07:09:37,ACTIVO
Cus257,RUC,1756070429,Juan,Vera,25-07-2002,juan.vera257@testmail.com,0950385679,Calle Falsa 123,14/02/2025 07:09:37,INACTIVO
Cus258,PASAPORTE,1748530399,Carlos,Mora,02-08-1992,carlos.mora258@testmail.com,0937009103,Calle Falsa 123,07/08/2025 07:09:37,INACTIVO
Cus259,PASAPORTE,1735511998,Lucía,Mora,09-09-1994,lucia.mora259@testmail.com,0963249924,Calle Falsa 123,11/11/2024 07:09:37,INACTIVO
Cus260,CEDULA,1747153425,Lucía,Ramírez,21-01-2001,lucia.ramirez260@testmail.com,0945352054,Calle Falsa 123,23/03/2026 07:09:37,ACTIVO
Cus261,CEDULA,1706073846,Juan,Mora,05-09-1969,juan.mora261@testmail.com,0946974511,Calle Falsa 123,11/10/2025 07:09:37,ACTIVO
Cus262,RUC,1712073988,Pedro,Torres,15-05-1938,pedro.torres262@testmail.com,0969575227,Calle Falsa 123,07/02/2026 07:09:37,ACTIVO
Cus263,CEDULA,1714643770,Ana,Ramírez,20-07-1988,ana.ramirez263@testmail.com,0949814504,Calle Falsa 123,19/08/2024 07:09:37,INACTIVO
Cus264,PASAPORTE,1752175784,Juan,Martínez,22-02-2006,juan.martinez264@testmail.com,0905755841,Calle Falsa 123,01/11/2024 07:09:37,INACTIVO
Cus265,CEDULA,1723079933,Sofía,Vera,13-02-2006,sofia.vera265@testmail.com,0925180448,Calle Falsa 123,01/01/2026 07:09:37,ACTIVO
Cus266,CEDULA,1702941129,Ana,Vera,29-10-1938,ana.vera266@testmail.com,0929451568,Calle Falsa 123,31/01/2026 07:09:37,ACTIVO
Cus267,CEDULA,1712298767,Pedro,Martínez,30-11-1998,pedro.martinez267@testmail.com,0938636214,Calle Falsa 123,09/01/2026 07:09:37,ACTIVO
Cus268,PASAPORTE,1755748652,Ana,Vera,11-12-1980,ana.vera268@testmail.com,0984168588,Calle Falsa 123,31/05/2024 07:09:37,INACTIVO
Cus269,RUC,1731986467,Sofía,Vera,01-07-2007,sofia.vera269@testmail.com,0936738812,Calle Falsa 123,05/04/2026 07:09:37,ACTIVO
Cus270,CEDULA,1740125545,Ana,Gómez,05-09-1961,ana.gomez270@testmail.com,0917551214,Calle Falsa 123,06/07/2025 07:09:37,INACTIVO
Cus271,RUC,1727009829,Pedro,Torres,25-08-1936,pedro.torres271@testmail.com,0978454723,Calle Falsa 123,12/11/2024 07:09:37,INACTIVO
Cus272,CEDULA,1746344744,Pedro,Torres,14-04-1941,pedro.torres272@testmail.com,0961835062,Calle Falsa 123,27/10/2024 07:09:37,INACTIVO
Cus273,PASAPORTE,1703814390,Juan,Gómez,05-01-2006,juan.gomez273@testmail.com,0931565527,Calle Falsa 123,21/01/2026 07:09:37,ACTIVO
Cus274,PASAPORTE,1751517267,Carlos,Vera,28-06-1965,carlos.vera274@testmail.com,0927623454,Calle Falsa 123,11/01/2026 07:09:37,ACTIVO
Cus275,RUC,1758511750,Carlos,Torres,28-05-1975,carlos.torres275@testmail.com,0976876416,Calle Falsa 123,23/03/2025 07:09:37,INACTIVO
Cus276,RUC,1714912621,Pedro,Vera,09-04-1982,pedro.vera276@testmail.com,0931392307,Calle Falsa 123,11/12/2025 07:09:37,ACTIVO
Cus277,RUC,1747854238,Pedro,Pérez,25-07-1985,pedro.perez277@testmail.com,0945593378,Calle Falsa 123,31/12/2025 07:09:37,ACTIVO
Cus278,PASAPORTE,1720283728,Sofía,Martínez,03-11-1981,sofia.martinez278@testmail.com,0985145940,Calle Falsa 123,18/10/2024 07:09:37,INACTIVO
Cus279,CEDULA,1722777578,Sofía,López,13-05-1950,sofia.lopez279@testmail.com,0972463200,Calle Falsa 123,18/10/2025 07:09:37,ACTIVO
Cus280,CEDULA,1752495315,Luis,Ramírez,09-03-1999,luis.ramirez280@testmail.com,0999705413,Calle Falsa 123,24/03/2026 07:09:37,ACTIVO
Cus281,PASAPORTE,1706893029,María,Ramírez,05-11-1963,maria.ramirez281@testmail.com,0990575313,Calle Falsa 123,15/11/2025 07:09:37,ACTIVO
Cus282,RUC,1703461762,María,Vera,05-10-1962,maria.vera282@testmail.com,0973784779,Calle Falsa 123,05/04/2026 07:09:37,ACTIVO
Cus283,CEDULA,1743208538,Juan,Vera,16-02-1936,juan.vera283@testmail.com,0909433120,Calle Falsa 123,08/01/2026 07:09:37,ACTIVO
Cus284,CEDULA,1725943656,Pedro,Mora,28-11-1999,pedro.mora284@testmail.com,0940556908,Calle Falsa 123,11/04/2024 07:09:37,INACTIVO
Cus285,PASAPORTE,1702035153,Sofía,Martínez,14-04-1951,sofia.martinez285@testmail.com,0943526382,Calle Falsa 123,05/12/2025 07:09:37,ACTIVO
Cus286,CEDULA,1757930167,Juan,Torres,11-06-1986,juan.torres286@testmail.com,0946920460,Calle Falsa 123,23/10/2025 07:09:37,ACTIVO
Cus287,PASAPORTE,1724909047,Ana,Pérez,27-08-1957,ana.perez287@testmail.com,0991654759,Calle Falsa 123,15/08/2024 07:09:37,INACTIVO
Cus288,RUC,1738162195,Luis,López,06-01-1972,luis.lopez288@testmail.com,0993204453,Calle Falsa 123,08/02/2025 07:09:37,INACTIVO
Cus289,RUC,1722062450,Luis,Mora,24-01-1951,luis.mora289@testmail.com,0946312044,Calle Falsa 123,23/01/2026 07:09:37,ACTIVO
Cus290,CEDULA,1735468801,Pedro,Ramírez,06-11-1988,pedro.ramirez290@testmail.com,0906833639,Calle Falsa 123,18/04/2025 07:09:37,INACTIVO
Cus291,RUC,1738065166,Juan,Torres,11-06-2003,juan.torres291@testmail.com,0968747700,Calle Falsa 123,01/03/2026 07:09:37,ACTIVO
Cus292,CEDULA,1742982802,Lucía,Torres,13-08-2003,lucia.torres292@testmail.com,0974156402,Calle Falsa 123,06/12/2024 07:09:37,INACTIVO
Cus293,PASAPORTE,1710716919,Juan,Martínez,21-01-1936,juan.martinez293@testmail.com,0959496140,Calle Falsa 123,26/03/2026 07:09:37,ACTIVO
Cus294,PASAPORTE,1748625884,Luis,Gómez,09-02-1994,luis.gomez294@testmail.com,0954998573,Calle Falsa 123,18/09/2024 07:09:37,INACTIVO
Cus295,PASAPORTE,1707251318,María,Pérez,09-08-1973,maria.perez295@testmail.com,0913577490,Calle Falsa 123,27/11/2025 07:09:37,ACTIVO
Cus296,CEDULA,1727993857,Ana,Martínez,06-12-1951,ana.martinez296@testmail.com,0903720247,Calle Falsa 123,16/06/2024 07:09:37,INACTIVO
Cus297,RUC,1710937705,Carlos,Mora,06-04-1960,carlos.mora297@testmail.com,0998834776,Calle Falsa 123,18/06/2025 07:09:37,INACTIVO
Cus298,RUC,1728938018,Ana,López,20-09-1937,ana.lopez298@testmail.com,0925727528,Calle Falsa 123,12/06/2025 07:09:37,INACTIVO
Cus299,CEDULA,1727067470,Pedro,Martínez,25-12-2003,pedro.martinez299@testmail.com,0935827913,Calle Falsa 123,16/10/2024 07:09:37,INACTIVO
Cus300,CEDULA,1700993791,Lucía,Martínez,18-02-1998,lucia.martinez300@testmail.com,0948180978,Calle Falsa 123,06/03/2026 07:09:37,ACTIVO
Cus301,RUC,1749742001,Lucía,Torres,19-04-1940,lucia.torres301@testmail.com,0925419692,Calle Falsa 123,24/10/2024 07:09:37,INACTIVO
Cus302,PASAPORTE,1729351385,Lucía,Vera,18-04-1962,lucia.vera302@testmail.com,0965727042,Calle Falsa 123,23/04/2025 07:09:37,INACTIVO
Cus303,RUC,1747858494,María,Gómez,30-07-1969,maria.gomez303@testmail.com,0911841459,Calle Falsa 123,10/12/2025 07:09:37,ACTIVO
Cus304,RUC,1715007934,Juan,Ramírez,07-11-1971,juan.ramirez304@testmail.com,0930883687,Calle Falsa 123,11/01/2026 07:09:37,ACTIVO
Cus305,PASAPORTE,1729746493,Juan,Mora,31-10-1966,juan.mora305@testmail.com,0960847761,Calle Falsa 123,18/05/2025 07:09:37,INACTIVO
Cus306,CEDULA,1734662750,Luis,López,10-12-1952,luis.lopez306@testmail.com,0951736204,Calle Falsa 123,13/04/2025 07:09:37,INACTIVO
Cus307,CEDULA,1726063397,Carlos,Ramírez,20-08-1973,carlos.ramirez307@testmail.com,0913837594,Calle Falsa 123,18/03/2026 07:09:37,ACTIVO
Cus308,RUC,1722417548,Lucía,López,29-12-2006,lucia.lopez308@testmail.com,0943502176,Calle Falsa 123,26/11/2025 07:09:37,ACTIVO
Cus309,PASAPORTE,1748565734,Juan,López,23-11-1968,juan.lopez309@testmail.com,0910550111,Calle Falsa 123,04/07/2025 07:09:37,INACTIVO
Cus310,CEDULA,1744791607,Pedro,Pérez,26-11-1984,pedro.perez310@testmail.com,0954354563,Calle Falsa 123,12/01/2026 07:09:37,ACTIVO
Cus311,CEDULA,1751915693,Pedro,Vera,12-12-1999,pedro.vera311@testmail.com,0950790523,Calle Falsa 123,20/11/2025 07:09:37,ACTIVO
Cus312,CEDULA,1717551491,Ana,López,23-08-1937,ana.lopez312@testmail.com,0992650692,Calle Falsa 123,22/08/2024 07:09:37,INACTIVO
Cus313,PASAPORTE,1706129747,Juan,Pérez,15-12-1959,juan.perez313@testmail.com,0945421269,Calle Falsa 123,22/05/2025 07:09:37,INACTIVO
Cus314,CEDULA,1704013968,Sofía,Torres,10-06-1964,sofia.torres314@testmail.com,0900179808,Calle Falsa 123,01/03/2026 07:09:37,ACTIVO
Cus315,PASAPORTE,1748183546,Luis,Martínez,19-12-1953,luis.martinez315@testmail.com,0919817168,Calle Falsa 123,27/11/2025 07:09:37,ACTIVO
Cus316,PASAPORTE,1711389096,Ana,Torres,03-10-1958,ana.torres316@testmail.com,0955115788,Calle Falsa 123,04/02/2026 07:09:37,ACTIVO
Cus317,PASAPORTE,1702488196,Pedro,Torres,27-02-1997,pedro.torres317@testmail.com,0971297258,Calle Falsa 123,24/12/2025 07:09:37,ACTIVO
Cus318,CEDULA,1745329514,Lucía,Ramírez,09-10-1954,lucia.ramirez318@testmail.com,0941326441,Calle Falsa 123,18/02/2025 07:09:37,INACTIVO
Cus319,CEDULA,1748675822,Lucía,Martínez,03-06-1961,lucia.martinez319@testmail.com,0992826006,Calle Falsa 123,15/09/2025 07:09:37,INACTIVO
Cus320,PASAPORTE,1724976343,Juan,Gómez,16-11-1977,juan.gomez320@testmail.com,0943939428,Calle Falsa 123,14/10/2025 07:09:37,ACTIVO
Cus321,PASAPORTE,1749378038,Lucía,Mora,09-01-1967,lucia.mora321@testmail.com,0933086283,Calle Falsa 123,11/05/2024 07:09:37,INACTIVO
Cus322,CEDULA,1732572647,María,Gómez,29-01-1951,maria.gomez322@testmail.com,0907598042,Calle Falsa 123,11/03/2026 07:09:37,ACTIVO
Cus323,PASAPORTE,1721278404,Carlos,Mora,16-02-1991,carlos.mora323@testmail.com,0986878943,Calle Falsa 123,22/03/2025 07:09:37,INACTIVO
Cus324,PASAPORTE,1730588959,Luis,Mora,24-03-1998,luis.mora324@testmail.com,0974374154,Calle Falsa 123,03/02/2026 07:09:37,ACTIVO
Cus325,RUC,1709010910,Lucía,Torres,15-11-1973,lucia.torres325@testmail.com,0965323866,Calle Falsa 123,01/05/2025 07:09:37,INACTIVO
Cus326,RUC,1724115637,María,Martínez,27-02-1992,maria.martinez326@testmail.com,0955621160,Calle Falsa 123,26/07/2024 07:09:37,INACTIVO
Cus327,PASAPORTE,1703555654,Lucía,Ramírez,06-09-2005,lucia.ramirez327@testmail.com,0924705185,Calle Falsa 123,17/12/2025 07:09:37,ACTIVO
Cus328,PASAPORTE,1752668655,Lucía,Torres,20-11-1970,lucia.torres328@testmail.com,0997075039,Calle Falsa 123,04/10/2025 07:09:37,INACTIVO
Cus329,RUC,1701426833,Luis,Pérez,19-04-1993,luis.perez329@testmail.com,0964704084,Calle Falsa 123,22/02/2026 07:09:37,ACTIVO
Cus330,CEDULA,1735338574,Carlos,Gómez,22-01-1940,carlos.gomez330@testmail.com,0987140377,Calle Falsa 123,23/07/2024 07:09:37,INACTIVO
Cus331,RUC,1722607064,María,Martínez,25-10-1991,maria.martinez331@testmail.com,0917638069,Calle Falsa 123,03/03/2026 07:09:37,ACTIVO
Cus332,PASAPORTE,1728008838,Juan,Martínez,02-06-1984,juan.martinez332@testmail.com,0959086098,Calle Falsa 123,26/11/2025 07:09:37,ACTIVO
Cus333,PASAPORTE,1746371952,Juan,Torres,25-06-1935,juan.torres333@testmail.com,0901070469,Calle Falsa 123,01/12/2025 07:09:37,ACTIVO
Cus334,CEDULA,1758831059,Pedro,Pérez,07-06-1941,pedro.perez334@testmail.com,0904022484,Calle Falsa 123,28/12/2025 07:09:37,ACTIVO
Cus335,CEDULA,1724703846,Pedro,Vera,16-07-1957,pedro.vera335@testmail.com,0989709791,Calle Falsa 123,29/01/2025 07:09:37,INACTIVO
Cus336,RUC,1708146137,Sofía,Mora,29-08-1942,sofia.mora336@testmail.com,0922915206,Calle Falsa 123,10/05/2025 07:09:37,INACTIVO
Cus337,RUC,1738026341,Pedro,Martínez,06-05-1975,pedro.martinez337@testmail.com,0946912295,Calle Falsa 123,13/01/2025 07:09:37,INACTIVO
Cus338,PASAPORTE,1732641350,Pedro,Torres,10-08-1994,pedro.torres338@testmail.com,0951184681,Calle Falsa 123,22/07/2024 07:09:37,INACTIVO
Cus339,PASAPORTE,1705387957,Sofía,Pérez,26-08-1992,sofia.perez339@testmail.com,0958546958,Calle Falsa 123,04/10/2024 07:09:37,INACTIVO
Cus340,CEDULA,1756723480,Sofía,Pérez,27-04-1972,sofia.perez340@testmail.com,0959424908,Calle Falsa 123,23/09/2024 07:09:37,INACTIVO
Cus341,RUC,1708573678,Lucía,Torres,11-10-1957,lucia.torres341@testmail.com,0941752756,Calle Falsa 123,01/08/2025 07:09:37,INACTIVO
Cus342,PASAPORTE,1737881977,Sofía,Gómez,10-07-1980,sofia.gomez342@testmail.com,0943893669,Calle Falsa 123,07/02/2026 07:09:37,ACTIVO
Cus343,PASAPORTE,1725193252,Lucía,Pérez,03-06-2001,lucia.perez343@testmail.com,0973437232,Calle Falsa 123,18/02/2026 07:09:37,ACTIVO
